step,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20,Sim21,Sim22,Sim23,Sim24,Sim25,Sim26,Sim27,Sim28,Sim29,Sim30,Sim31,Sim32,Sim33,Sim34,Sim35,Sim36,Sim37,Sim38,Sim39,Sim40,Sim41,Sim42,Sim43,Sim44,Sim45,Sim46,Sim47,Sim48,Sim49,Sim50,Sim51,Sim52,Sim53,Sim54,Sim55,Sim56,Sim57,Sim58,Sim59,Sim60,Sim61,Sim62,Sim63,Sim64,Sim65,Sim66,Sim67,Sim68,Sim69,Sim70,Sim71,Sim72,Sim73,Sim74,Sim75,Sim76,Sim77,Sim78,Sim79,Sim80,Sim81,Sim82,Sim83,Sim84,Sim85,Sim86,Sim87,Sim88,Sim89,Sim90,Sim91,Sim92,Sim93,Sim94,Sim95,Sim96,Sim97,Sim98,Sim99
417,8594.681990000001,9469.450256,9999.994194,9620.180892,9552.153753,8997.500476,9252.875225,9503.555371,8525.764439,9242.715756,9117.484123,9318.093322,8379.588055,8518.341825,9986.657380999999,9250.228212,9294.51895,9477.323507,9437.309912,9012.100725,8616.816461,9659.966921,8899.282483,9023.1443,8616.508168,9146.266353,8874.761553,8322.338551,9306.205206,9066.216028,8148.017189,8463.406185,9011.80911,8569.219097,9079.047827,9022.466219,9323.045234,9269.327397000001,9226.613522,9435.94691,9151.423344,9401.017971,9217.492957,9043.34174,9639.970851,8650.48361,8547.09039,9311.359369,9178.62776,9147.63664,9670.498136,9006.446652,8013.022096,8802.850906,8529.895779,9456.441458,8363.679589,9058.460162,9235.517159,9809.367154,8883.189375,10242.123405,8980.868754,9130.507968,9925.987833,9516.407691,9056.510693,10084.02438,8829.78597,9433.689403,8875.199974,8994.891354,9172.270377,8962.941572,8733.360699,9311.576676,9242.539093,9012.763802,9466.581627,9769.749258,10713.655378,8673.361007,8831.762145,9486.235855,9392.213678,8429.445198,9538.942022,9062.3099,9974.282356,9689.36668,10270.927021,9653.797591,9112.222596,8433.586723,8517.127985000001,9093.422788,8635.312857,9345.037441,9882.759349
418,8567.223624,9392.131321,9997.050228,9590.205692,9505.965845,8977.305092,9243.280061,9426.976574,8525.091939,9240.956027,9103.107522,9301.643073,8371.567977,8513.389591,9982.050574,9136.969599,9290.755668,9466.130186,9437.099175,9007.977809,8600.943355,9617.638775,8894.758995,9022.565734,8582.047808,9027.425253,8831.257712,8238.931882,9282.561381,9062.422087,8145.9243050000005,8453.725601,9008.115607,8568.546597,8960.206727,9019.349558,9316.548899,9262.458296,9225.167684,9433.769182,9054.523671,9397.072477,9209.615323,9036.389869,9638.885431,8547.408817,8545.246783,9120.818805,9164.671792,9147.043688,9663.124353,8998.144859,7999.069174,8801.137085,8521.530191,9455.289131,8361.978706,8980.677487,9224.355799,9786.056978,8824.995361,10176.641231,8863.195103,9128.449279,9835.818306,9516.022275,8953.435899,10061.537706,8760.897082,9345.488888,8861.606679,8991.828473,9152.266468,8959.534642,8653.836934,9308.548595,9240.786657,8986.854035,9393.088493,9726.625653000001,10648.852251,8648.084871000001,8831.438731,9484.475739,9285.753999,8428.870493,9502.235943,9041.839555,9953.483542,9633.126141,10268.795653,9561.412085,9100.597752,8431.528034,8476.702954,9016.103853,8613.230281,9309.717360999999,9771.737515
419,8508.418712,9389.953593,9994.785,9587.912731,9455.88655,8974.890082,9239.888342,9417.302395,8524.123482,9239.440567,9059.603681,9215.150184,8319.539145,8491.736545,9974.676791,9127.289016,9208.461619,9454.314597,9426.547286,9005.137691,8550.338442,9587.699546,8825.615159,8994.22714,8571.065522,9020.744935,8795.998404,8222.481633,9199.588505,8993.278251,8137.482005,8452.779478,8998.584611,8567.030457,8918.060827,8979.985832,9301.853566,9260.312122,9145.41898,9417.827602,9013.660821,9387.497903,9126.208654,9023.729098,9608.767507,8502.501602,8538.423113,9099.696786,9060.452428,9144.686451,9649.744321,8990.099123,7995.662245,8800.058988,8499.043516,9449.926681,8311.89941,8977.132627,9205.471383,9773.927146,8761.128583,10168.088658,8840.444102,9127.075894,9824.624985,9433.728226,8917.620408,10055.832356,8757.422116,9200.358509,8859.101677,8949.500328,9150.820303,8943.084393,8582.602715,9300.391952,9216.991475,8907.33027,9391.867313,9646.876951,10646.470184,8570.60028,8829.074064,9481.359078,9229.034948,8420.062955,9172.242617,9038.999437,9950.011939,9576.09481,10260.49386,9528.329041,8994.921945,8375.287496,8465.079892,8776.821351,8608.328925,9227.831187,9760.755229
420,8506.824076,9385.317126,9992.369991,9557.265472000001,9367.686035,8971.476239,9159.300455,9410.444326,8494.441979,9164.055439,9046.411592,9209.038366,8255.465351,8488.103404,9967.106805,9126.238871,9140.237097,9437.755242,9367.742374,8996.123015,8543.387706,9578.018965,8821.921656,8989.302105,8530.640491,8961.642565,8715.410517,8220.016314,9139.404351,8945.9127,8134.365344,8442.227591,8997.137071,8564.086491,8913.44072,8976.939214,9279.885728,9200.127966,9059.846242,9335.533554,9000.468731,9376.412581,9124.715874,9021.263779,9600.648562,8498.910168,8534.659831,9008.03102,9053.501692,9143.820247,9644.381871,8893.620437,7939.421706,8783.195791,8479.716926,9379.658622,8229.605362,8897.383926,9204.605179,9771.780706,8758.623581,10155.958828,8839.48237,9016.05406,9806.761805,9431.635342,8849.395886,10017.543983,8675.128068,9197.206114,8754.882313,8873.345818,9125.544165,8922.236168,8570.70922,9295.965681,9214.047509,8900.461169,9366.532975,9618.305877,10622.826359,8569.638548,8818.568012,9472.029598000001,9148.447061,8306.812506,9118.591769,9009.306261,9948.067174,9565.542923,10247.708491,9511.465844,8919.044496,8319.046993,8463.759785,8775.564148,8601.377053,9181.343725,9686.522348
421,8503.983958,9384.993712,9961.59317,9475.379299,9271.207347,8961.667407,9155.755595,9404.40302,8462.466341,9155.374612,9045.503116,9204.612094,8242.519867,8468.369458,9960.248736,9117.431333,9133.455792,9418.870826,9311.023325,8952.091066,8496.900244,9564.066043,8708.242056000001,8982.80577,8453.321556,8891.196957,8673.264617,8123.537626,9137.258177,8891.74354,8120.4093760000005,8413.656518,8990.185201,8563.128286,8777.348598,8949.461869,9166.635279,9184.991829,9059.649144,9334.276351,8982.140213,9374.312088,9122.771108,9003.237083,9597.173594,8469.539815,8520.885309,8935.982227,9043.821108,9110.750528,9536.290321,8816.301502,7937.006697,8672.173958,8474.354476,9376.541961,8170.502993,8895.868466,9199.545002,9732.41698,8702.659593,10052.884035,8838.93067,9011.129025,9798.884172,9398.565623,8837.580297,9988.839871,8670.203033,9074.034587,8753.122584,8847.436051,9097.271648,8918.826447,8500.441161,9275.495336,9167.560047,8841.195397,9364.54103,9588.604973,10620.680186,8554.502411,8811.150789,9471.531991,9146.930921,8202.517497,9116.416078,8989.310976,9879.279537,9561.005666,10182.208014,9510.968238,8897.91715,8280.651133,8448.62365,8703.515355,8592.88133,9178.838725,9651.322232
422,8502.777543,9367.130532,9958.957279,9445.678397,9257.140218,8889.618614,9131.161849,9303.288967,8376.893603,9137.730711,9023.42054,9202.843512,8235.696197,8422.18155,9943.798487,9004.180885,9098.135712,9359.768457,9310.826228,8838.840617,8483.294431,9555.929487,8700.311985,8936.318309,8432.872827,8889.050784000001,8666.560559,8085.141766,9126.275891,8820.868904,8098.441539,8405.214218,8976.229233,8562.347267,8689.148083,8943.740712,9087.111515,9110.758947,8958.448673,9277.557302,8966.807086,9288.739351,9119.299506,8878.836632,9573.529769,8465.370768,8508.224537,8873.676833,9027.261754,9039.809787,9526.715746,8635.673219,7804.124236000001,8637.132411,8461.408992,9318.347947,8165.888772,8843.591976,9157.216856000001,9691.991949,8587.498591,10005.518484,8827.129078,9007.657422,9760.36188,9337.819261,8818.695881,9966.872033,8667.737714,9068.939401,8648.827575,8843.313134,9091.15983,8913.079489,8491.010251,9036.212833,9130.769779,8838.730078,9357.113951,9582.493155,10601.438788,8543.903620000001,8810.059175,9468.430103,9145.2171,8091.026612,8983.533618,8943.123068,9866.618766,9447.755218,10175.503956,9397.288638,8784.934788,8275.614799,8329.782548,8585.841702,8585.113852,9178.166224999999,9631.003236
423,8501.580121,9307.86476,9953.031195,9443.213078,9250.282149,8859.679385,9122.481022,9299.875124,8374.528936,9130.949406,8982.995509,9197.033033,8203.720559,8420.429114,9930.418454999999,8963.318035,9097.177507,9352.817721,9304.405628,8572.124411,8476.171796,9544.844165,8689.329698,8917.076911,8408.588865,8824.97699,8639.969621,7960.741315,9083.246513,8801.134957,8089.760712,8300.919209,8973.871997,8486.469818,8686.730356,8921.658137,9078.927197,9096.541806,8953.353486,9270.688198,8884.513036,9288.415937,9021.424498,8863.996105,9503.26171,8415.9478,8507.139115,8862.05377,9025.501638,8931.718234,9524.333679,8632.952405,7795.628512,8589.76686,8434.453071,9300.475338,8156.208188,8831.968913,9146.234569,9683.496226,8483.203582,9974.741663,8825.415257,9000.706686,9736.566697,9333.641431,8817.645736,9955.24897,8428.455211,9033.739285,8592.863587,8833.882225,9019.925611,8847.447874,8484.228945,9022.832801,9129.599434,8837.722424,9352.590463,9571.702255,10576.162648,8541.182805,8791.730657,9459.415427,9073.998833,8050.163762,8974.981045,8928.414122,9850.74566,9391.791229,10173.238727,9341.048135,8782.469469,8271.921296,8307.814712,8582.427859,8582.067234,9100.681634,9530.489609
424,8483.93622,9295.054769,9863.401424,9362.625191000001,9167.309272,8851.911907,9120.077473,9280.141177,8371.122006,9125.586956,8979.585788,9140.792531000001,8201.960442,8381.906822,9925.194869,8959.908314,9078.293091,9264.617207,9207.92694,8563.261656,8455.976412,9530.427479,8688.736745,8890.12099,8403.184289,8754.284322,8543.652727,7960.189616,8969.996065,8798.771175,8089.088212,8298.727836,8953.023772,8474.996242,8617.58652,8862.555767,9007.986456,9056.590604,8950.236825,9228.542298,8876.356393,9274.961389,8972.744934,8810.345256,9466.471442,8359.891238,8404.064321,8857.359005,9013.876794,8926.046671,9518.422322,8632.487627,7790.992045,8588.415116,8380.627527,9298.343971,8140.359199,8830.595529,9129.053875,9615.271704,8448.162035,9939.209974,8754.19699,8864.614564,9726.616047,9333.493002000001,8817.052783,9832.077443,8419.069675,9005.400691,8578.907619,8830.16214,9007.26484,8844.312576,8467.04825,8921.63233,9116.814066,8713.858273,9279.766804,9558.096442,10463.180287000001,8535.400184,8705.237767,9422.541345,9025.319267,8039.804985,8967.607262,8850.631448,9834.295411000001,9322.902342,10143.546374,9332.219391,8747.21016,8268.768900000001,8305.45093,8471.406025,8581.109029,9017.017963,9527.082679000001
425,8472.850898,9292.333954,9861.511451,9357.920669000001,9163.676131,8799.883075,8939.44919,9259.670832,8369.414477,9097.933676,8976.949897,9101.428805,8199.123471,8223.29002,9901.884692,8958.939956,9045.785072,8991.095831,9206.756595,8559.851935,8453.47141,9528.911339,8674.519604,8868.993644,8396.315185,8753.534546,8525.324208,7949.637727,8879.826538,8712.278285,8081.965577,8266.219815,8925.565406,8451.201059,8603.36938,8856.239907,8978.616103,9046.71872,8947.879589,9224.748357,8866.825397,9228.473928,8959.818095,8805.816346,9458.029142,8356.137175,8280.892794,8844.761567,8993.872884,8924.840256,9518.036906,8499.605166,7789.499265,8585.023397,8377.609642,9297.263415,8122.715298,8753.276594,9128.856778,9600.562758,8442.757459,9918.331115,8711.436036000001,8851.804573,9722.07879,9066.776795,8816.588007,9814.050747,8417.010986,8975.282767,8568.548842,8771.059771,8979.033436,8842.019615,8463.028760000001,8907.478531,9003.134466,8711.353271,9275.237894,9557.348328,10427.860207,8529.076001,8703.485331,9418.115073,8988.613188,8032.981315,8964.454867,8847.224518,9818.962283,9309.9755,10139.526884,9330.329418,8691.246173,8236.26088,8302.730116,8464.032242,8580.058884,8983.948244,9509.219499
426,8449.540721,9288.613869,9800.511214,9256.806616,8811.441453,8789.331186,8609.455864,9205.501672,8315.5889330000009,9037.749522,8886.78037,9060.366564,8169.422567,8221.79724,9894.373427,8898.755802,9043.638899,8977.904654,9205.921499,8499.105573,8443.520758,9526.719966,8597.940807,8859.319465,8382.098045,8752.786432,8520.478212,7942.280867,8872.968469,8651.531923,8076.333618,8265.641249,8925.323704,8443.689795,8602.148199,8766.070379,8955.985692,9043.774754,8897.800294,9162.22435,8797.681561,8954.952552,8954.395656,8770.774799,9451.171072,8351.608265,8260.69741,8815.060664,8967.281946,8892.332236,9516.27679,8391.513616,7784.462929,8573.129902,8271.933834,9272.764445,8120.029386,8752.924795,9075.19696,9588.248685,8440.071547,9862.102458,8711.05062,8830.925714,9633.878275000001,9052.622996,8814.827892,9809.521837,8406.652208,8972.761816,8557.566555,8768.152937,8888.399378,8837.38315,8452.760552,8897.903956,8999.414381,8686.018933,9265.852358,9480.769531,10414.480175,8528.501296,8690.293242,9388.414171,8978.741304,7990.65317,8874.285339,8790.995861,9750.073395,9241.750979,10127.397053,9317.402576,8688.261177,8233.574968,8225.245525,8455.203498,8578.95702,8976.521165,9496.274015
427,8402.17517,9278.107817,9797.464596,9255.236415,8755.200949,8788.866408,8607.754981,9167.105812,8313.829204,9007.102263,8803.116698,9041.039974,8160.001344,8215.813001,9891.958418,8884.802881,9036.127634,8902.519525,9199.097829,8428.659965,8439.35171,9519.850475,8590.990071,8857.871925,8374.2466,8728.19269,8503.297517,7920.313031,8871.798124,8624.693758,7953.162091,8165.127622,8878.836243,8431.796301,8598.454696,8746.066469,8955.407126,9039.82926,8897.311506,9161.174204,8779.818381,8951.158611,8839.234654,8729.911949,9438.244229,8236.447263,8247.751926,8781.97762,8956.730057,8890.884696,9404.785907,8369.545778,7728.498941,8567.906316,8259.804002,9272.185879,8103.166189,8747.11545,9055.001576,9551.458417,8431.629247,9787.869576,8706.098385,8794.051631,9591.550129,9011.228413,8769.920677,9799.841257,8406.237119,8971.315651,8438.725455,8740.694571,8888.089715,8781.142645,8424.529148,8888.473046000001,8933.913904000001,8678.662073,9217.172792,9472.83946,10409.384989,8462.869681,8685.86697,9149.131668,8970.439511,7956.19281,8859.868653,8787.451001,9677.249736,9171.30537,10086.00247,9263.577032,8677.657855,8229.046058,8211.028385,8452.698497,8482.478332,8974.807343,9465.626756
428,8389.577732,9269.803899,9726.230377,9223.207299,8741.51947,8787.645228,8535.706188,9166.431538,8292.068968,8994.316894,8777.782361,8989.011143,8151.697426,8209.809679,9833.153506,8857.325536,9035.817971,8789.537164,9197.503193,8313.498963,8383.5565,9361.233672,8528.684679,8774.899046,8364.832428,8671.95215,8451.268686,7887.599477,8861.292072,8616.50944,7945.0419010000005,8162.491732,8819.733875,8428.885233,8588.504044,8741.430002000001,8901.756277,9012.370894,8823.818372,9038.002677,8777.403372,8923.681266,8728.21282,8722.555089,9418.917637,8222.293464,8168.228161,8668.29802,8899.147769,8880.378644,9401.031845,8362.406533,7726.398448,8559.76976,8250.975258,9263.633306,8063.802463,8744.937723000001,9013.265985,9524.000051,8340.995189,9768.603909,8603.023591,8780.445818,9512.026364,8997.546934,8742.641055,9792.275226,8367.787861,8868.006885,8416.757617,8729.533211,8831.849212,8771.721422,8346.746473000001,8886.326873,8927.802086,8670.641994,9093.308642,9469.429739,10331.900398,8444.997072,8679.186652,9148.046246,8957.248335,7940.343821,8803.904666,8786.776727,9594.276857,9161.434546,10004.116298,9152.086149,8666.034792,8208.247244,8208.043389,8440.037726,8475.798014,8935.773855,9375.457229
429,8372.714534,9210.998987,9621.935368,9220.842632,8711.837967,8764.894227,8535.033688,9165.079794,8291.320854,8991.630982,8759.742154,8909.487377,8143.56087,8136.316545,9779.5026569999991,8856.732584,9032.226538,8780.984591,9175.850147,8293.808803,8312.338233,9292.344785,8518.085888,8750.615084000001,8311.181579,8666.280588,8450.388427,7781.92367,8821.340871,8581.467893000001,7848.563213,8160.360822,8794.457737,8423.179883,8443.373668,8741.12034,8816.183537,9003.356218,8814.144193,9035.281862,8767.044594,8917.63996,8719.405282,8714.370771,9407.292793,8170.264633,8163.608054,8667.462924,8822.568971,8874.266826000001,9380.712849,8359.289871,7711.065321,8556.136619,8179.741038,9241.002895,8055.951018,8505.65522,8939.431924,9523.511263,8270.120554,9766.659143,8502.034313,8773.306573,9502.352185,8975.786698,8729.448966,9780.471775,8366.249638,8824.977507,8412.15081,8720.002214,8740.183447,8751.332161,8319.790552,8849.620794,8879.122522,8658.774893,9091.935257,9368.229269,10311.021539,8443.387736,8610.297763,9098.434788,8950.2976,7939.846215,8688.743664,8780.356127000001,9493.162804,9157.95958,9986.472397,9149.400237,8626.671067,8190.384064,8128.519623,8326.358126000001,8419.557513,8934.516653,9371.288181
430,8368.695045,9209.801565,9508.676754,9129.486704,8708.997849,8755.672114,8490.788410000001,9093.861527,8241.241558,8984.761491,8747.848659,8811.612369,8065.778195,8128.012627,9777.084931,8824.756946,8929.151744,8656.58414,9175.267792,8281.678971,8291.867888,9255.554517,8514.984,8684.170139,8242.292692,8565.080118,8448.674606,7763.712045,8762.238502,8563.378116,7789.758301,8154.551477,8693.257266,8413.499302,8403.765791,8655.442822,8804.990216,8983.360933,8779.102646,9028.577804,8755.151099,8906.446639,8718.184102,8702.477276,9348.190423,8169.094288,8109.948236,8593.628863,8809.188939,8845.928232,9379.751117,8258.708631,7700.7971130000005,8552.549217,8156.990035,9240.167799,7970.37828,8471.19486,8826.181476,9422.521985,8239.343733,9742.065397,8480.694794000001,8762.707782,9469.282466,8971.257788,8728.357353,9729.866862,8292.756504,8766.783493,8375.276728,8716.208275,8707.675427,8399.097483,8306.86371,8839.068906,8720.50572,8558.193653,9039.906426,9353.812583,10296.954409,8375.163214,8477.415303,9086.113484,8948.529018,7916.051032,8642.256203,8772.199484,9463.461902000001,9155.813406,9975.873606,9145.380747,8621.447481,8165.885094,8126.5748570000005,8322.594844,8365.906665,8927.812595,9347.004218
431,8365.559747,9204.080408,9506.924318,9117.671115,8694.844049,8664.316187,8483.43155,9041.832695,8237.447618,8848.669369,8740.474876,8810.238984,8062.676307,8074.187083,9767.553935,8815.74227,8868.151507,8650.658055,9104.049525,8198.706092,8208.204216,9245.274725,8443.765733,8670.790107,8238.169778,8487.595527,8441.805115,7762.75384,8760.790962000001,8562.1717,7704.185561,8153.330297,8690.155378,8393.180306,8400.351948,8577.660146,8804.15512,8975.849668,8681.227638,8987.714954000001,8729.874963,8901.386462,8707.825325,8692.209068,9339.070504,8166.679278,8103.906929,8572.750004,8808.322735,8842.453266,9310.862228,8252.797274,7589.30623,8476.394706,8106.385122,9154.59506,7942.900935,8374.877967,8818.670211,9421.514331,8198.918702,9736.702947,8477.219826,8677.135044,9436.491363,8970.905989,8700.084837,9724.444423,8292.433091,8761.314224,8351.632903,8685.561016,8661.187965,8398.139278,8278.591193,8798.206056,8705.796774,8544.813622,9036.434823,9350.504026,10295.992677,8372.252146,8469.11351,9080.072178,8945.808203,7913.668963,8564.937268,8740.170366,9458.855095,9031.412955,9932.369765,9089.416758,8608.255392000001,8054.394211,8126.2230580000005,8314.458288,8322.783059,8903.313624,9339.152773
432,8364.468134,9132.031615,9477.231141,9103.718193,8671.048866,8655.820464,8462.304204,9027.416009,8219.35784,8848.31757,8691.79531,8801.796684,8061.6261620000005,8065.324328,9732.233855,8733.856098,8862.341028,8579.965387,9037.60458,8162.890602,8196.402624,9243.128551,8440.649072,8665.837872,8169.382141,8426.595289,8441.419699,7759.605588,8756.997022,8560.470817,7661.137677,8150.91257,8663.56444,8352.755275,8367.282229,8542.618599,8785.270704,8956.965254,8610.00937,8986.7073,8726.111681,8888.194373,8695.695493,8687.462408,9337.554364,8154.875825,8103.234429,8569.15857,8765.199129,8762.929501,9305.935726,8236.855695,7580.753657,8473.24231,8026.861357,9148.48324,7923.574343,8271.803173,8791.204206,9154.798124,8064.205685,9735.601083,8473.828107,8663.943868,9426.211571,8950.910704,8650.473379000001,9710.488455,8292.235993,8757.726822,8340.471543,8333.326339,8660.946263,8292.463471000001,8271.215743,8792.500708,8626.048072,8539.451172000001,9034.825487,9323.04566,10115.364397,8371.659194,8392.534712,8996.66551,8916.107299,7913.076011,8548.074071,8718.087791,9456.677367,9029.282047,9928.978046,9072.857404,8565.131786,8051.554093,8120.181751,8296.007936,8241.783501,8799.09426,9330.032854000001
433,8337.188512,9130.584075,9466.03782,9066.84411,8630.623836,8635.8165540000009,8303.687401,8912.255007,8216.241177,8808.709693,8688.00137,8713.596169,8060.8780480000005,8051.549805,9729.968627,8676.27381,8791.106809,8565.748247,8979.410566,8150.57653,7844.167947,9146.649863,8337.574278,8651.142539,8168.423936,8353.22585,8382.614787,7635.74144,8673.590353,8554.765469,7625.878368,8140.406518,8234.394033,8271.755716,8359.770965,8521.49658,8783.12453,8956.579839,8588.249134,8898.506785,8722.959285,8753.481359,8694.489078,8573.782808,9266.861696,8150.029829,8045.652141,8464.863561,8745.003745,8760.089383,9262.812121,8217.529104,7577.618359,8471.796473,7879.7961430000005,9143.461906,7871.297853,8271.224607,8701.034679,9108.310663,8062.498156,9721.645115,8470.800026,8567.626975,9409.030876,8877.41757,8591.371011,9688.835412,8289.292026,8743.573024,8308.442427,8327.654777,8641.619672,8288.872037,8235.684054,8779.690717,8620.685622,8503.635683,9029.120137,9318.438853,10085.672044,8370.452779,8381.341392,8988.112937,8900.597867,7856.356962,8451.174398,8655.563784,9449.250288,8677.047371,9878.898751,8954.016303,8494.686177,8031.550185,8068.15292,8137.665859,8236.111938,8716.800212,9322.893609
434,8331.766073,9105.990333,9454.412976,9063.727449,8559.683095,8635.668125,8251.65857,8876.723317,8186.870824,8784.115947,8658.319867,8640.103035,8052.51246,8044.845747,9628.768157,8652.478627,8744.619347,8553.618415,8918.410328,8073.257595,7837.309878,9032.970263,8307.881925,8637.189617,8143.147798,8350.58996,8375.103523,7591.709494,8601.54156,8536.902288,7602.083185,8124.557529,8204.71253,8194.436781,8316.647359,8516.801815,8777.213173,8955.409495,8563.655388,8842.266282,8665.987848,8752.992571,8683.890287,8484.153037,9255.668375,8149.934444,7989.595579,8457.489778,8715.064516,8758.329267000001,9235.8562,8174.481221,7575.4719190000005,8463.676283,7838.933293,9143.110107,7870.516833,8225.036699,8695.630103,9081.719725,8033.433864,9621.131491,8463.941956,8520.261424,9338.090135,8867.058793,8588.866011,9688.316545,8241.926475,8723.569117000001,8273.40088,8326.604632,8640.815941,8224.798243,8187.0044880000005,8634.56034,8609.492301,8502.667325,9027.922714,9194.038402,10084.92393,8351.126188,8372.845668,8987.440437,8823.113276,7853.008481,8098.939722,8549.104102,9443.440943,8675.346488,9877.728406,8912.621719,8438.445674,7973.356171,8050.28974,8129.546915,8205.335117,8583.917752,9303.203449
435,8322.235076,9076.30883,9444.998804,9059.933509,8556.5307,8579.427585,8251.106871,8806.277709,8177.485289,8781.733878000001,8633.043727,8632.25159,7998.686916,8034.565955,9590.245866,8632.788467,8729.286219,8551.849833,8910.253685,8068.034009,7714.138351,8908.569812,8189.040825,8629.652374,8141.304191,8278.541167,8363.210028,7537.88395,8497.322194,8419.228637,7509.697679,8114.982954,8115.251591,8061.55432,8312.118449,8435.802256,8676.012703,8928.818557,8536.197022,8836.456937,8603.463842,8750.048605,8683.338587,8454.471534,9253.537467,8148.713264,7976.404402,8450.620287,8684.287695,8757.243847,9215.385856,8169.118771,7568.096469,8454.45417,7782.969305,9137.438545,7867.414943,7920.802717,8693.74013,9061.715817,8016.25317,9601.804901,8433.294696,8517.317458,9319.639786,8865.449457,8514.63313,9672.983417,8206.884928,8719.40007,8259.946328,8297.234279,8637.122438,8148.920794,8183.310984,8620.49321,8508.978674,8459.54372,8926.933436,9158.506713,10072.263158,8277.292127,8302.577609,8884.365643000001,8801.030701,7843.622945,8040.745708,8493.04754,9362.853056,8621.68667,9853.933223,8832.873018,8414.161712,7963.087963,8006.257794,8119.2671230000005,8181.539934,8582.379529,9297.394104
436,8253.572525,9034.914247,9440.469894,8974.25599,8486.262641,8567.804522,8238.446100000001,8742.203915,8171.813727,8777.127071,8624.678139,8632.040853,7916.392868,8033.35954,9482.154315,8627.366028,8725.492279,8547.229726,8826.847015,7994.540874,7713.357331,8907.703609,8185.565857,8532.752699,8128.174725,8196.654994,8361.218083,7484.233101,8494.220306,8313.55283,7450.595311,8091.672778,8104.0582699999995,8019.818729,8257.949288,8363.753463000001,8675.06658,8925.098472,8522.129892,8730.78113,8591.84078,8748.478404,8675.827322,8451.323282,9251.032465,8130.850083,7969.453666,8393.588954,8683.280041,8752.6237400000009,9197.522675,8167.350189,7541.505532,8452.610563,7755.689683,9034.363751,7854.817505,7915.440267,8589.520766,9015.527907,7915.263892,9572.112548,8432.712341,8446.87185,9319.254371,8799.817843,8460.807586,9596.828906,8171.0694379999995,8586.517609,8259.394628,8284.042189,8583.296894,8147.030821,8157.976646,8473.427996,8395.720062,8429.425797,8922.755606,9154.712773,10071.590658000001,8265.886908,8289.980171,8874.085851,8793.603622,7774.479109,8031.93817,8485.536275,9319.349215,8619.934234,9845.776581,8822.321129,8394.157804,7937.811826,7937.113958,7928.726559,8080.339463,8435.314312,9291.352798
437,8243.304317,9024.310925,9431.140415,8964.581811,8477.040528,8511.840534,8236.686371,8737.302559,8124.448176,8774.109186,8613.27292,8549.067976,7836.869102,7965.135019,9481.245841,8623.774594,8716.061369000001,8540.905542,8801.512677,7992.991532,7713.033917,8881.112671,8079.629873,8520.951107,8125.7597160000005,7844.420318,8324.512004,7459.734131,8480.264338,8283.57763,7120.601985,8078.066964,8102.448934,7948.877988,8254.600807,8350.14765,8673.457244,8844.098913,8495.538954,8720.512922,8550.778538,8745.006802,8672.710661000001,8447.731848,9221.350962,7778.615405,7913.213126,8378.554023,8627.051384,8667.051001,9187.242883,8167.20176,7528.720163,8352.029323,7742.498507,9024.491867,7848.814183,7908.488397,8579.840183,8939.902,7890.764922,9519.445604,8425.589706,8428.543331,9317.540549,8799.550578,8452.365286,9591.42433,8147.274255,8534.488777,8240.744393,8269.66559,8553.595991,8028.189722,8149.820003,8426.062445,8377.856882,8427.279624,8845.271015,9141.520685,10013.396644,8252.694819,8260.298668,8822.057019,8724.941072,7767.356474,7963.713648,8374.514441,9186.466754000001,8599.13542,9827.736374,8801.850784,8278.996802,7937.663397,7935.400136,7899.025656,8077.395497,8402.523208999999,9200.71874
438,8189.644499,9008.461936,9394.266333,8893.707176,8464.379757,8432.09183,8218.823191,8717.107175,8111.638185,8773.785772,8432.644637,8523.733638,7820.686405,7962.957291,9410.553173,8622.281814,8709.109499,8536.210777,8688.254064,7982.48548,7703.459343,8871.681762,8077.861291,8518.892418,8121.123251,7836.251866,8322.668397,7449.13081,8441.975966,8282.06217,7108.280681,8034.563123,8096.979665,7937.074535,8185.71192,8321.576577,8668.052668,8725.257813,8494.79084,8715.148233,8534.836959,8716.30269,8671.830402,8440.781113,9198.040785,7776.25817,7815.338118,8322.313518,8585.315793,8654.736930000001,9179.106327,8141.925622,7521.154132000001,8348.619601,7717.164169,9021.356569,7769.290418,7891.307703,8476.531417,8937.216088,7871.030975,9507.552109,8425.266293,8378.931873,9241.663101,8698.5613,8447.000597,9510.836443,8142.736997,8529.4286,8231.06381,8268.14945,8521.566873,7847.561439,8106.245576,8421.730784,8377.761497,8405.197049,8823.18844,9111.828332000001,9985.938278,8195.112531,8255.277334,8812.248187,8716.498772,7755.489372,7951.820153,8362.891378,9075.44492,8598.58372,9821.925895,8792.465248,8272.316483,7857.075509,7892.27653,7897.923791,8073.6322150000005,8389.33112,9191.297517
